-6.937880069017410278e-02,-5.332986265420913696e-02,-2.311776280403137207e-01,-1.525896042585372925e-01,2.368875145912170410e-01,1.674435287714004517e-01,2.309161126613616943e-01,4.753122106194496155e-02,-1.170659437775611877e-01,-1.519843935966491699e-01
1.605752110481262207e-01,-2.744635939598083496e-01,5.567634850740432739e-02,2.117671221494674683e-01,-4.886389151215553284e-02,2.162298113107681274e-01,-2.796614170074462891e-01,1.442956365644931793e-02,1.622941493988037109e-01,2.267867475748062134e-01
5.582321062684059143e-02,-1.250461339950561523e-01,-8.316016197204589844e-02,4.139842465519905090e-02,-1.121569722890853882e-01,-6.062019243836402893e-02,1.965124905109405518e-02,5.120950564742088318e-02,1.188821122050285339e-01,5.365062132477760315e-02
1.668555140495300293e-01,-1.853461861610412598e-01,-4.238036647439002991e-02,1.574722677469253540e-01,1.975113153457641602e-02,-1.068065986037254333e-01,-1.290332973003387451e-01,6.271483749151229858e-02,-1.251306086778640747e-01,-1.166866049170494080e-01
4.373186733573675156e-03,-2.095003575086593628e-01,7.349207252264022827e-02,-1.314397901296615601e-01,1.791833043098449707e-01,2.835569344460964203e-02,2.086690217256546021e-01,-1.504492908716201782e-01,-1.448244899511337280e-01,-1.430594921112060547e-01
-4.077394679188728333e-02,-5.001245811581611633e-02,3.500082716345787048e-02,-1.195953343994915485e-03,1.937005817890167236e-01,1.637737751007080078e-01,-6.658130884170532227e-02,-4.245151206851005554e-02,2.629777882248163223e-03,7.810918241739273071e-02
-1.326705813407897949e-01,1.085294336080551147e-01,1.395966205745935440e-02,-9.589676558971405029e-02,7.080846279859542847e-02,1.934949159622192383e-01,-1.572680473327636719e-01,-1.963957399129867554e-02,6.640418618917465210e-02,2.519922517240047455e-02
9.562158584594726562e-02,-8.908077329397201538e-02,2.125172764062881470e-01,1.679095923900604248e-01,-1.962564438581466675e-01,-7.424138486385345459e-02,-2.174457535147666931e-02,5.194142088294029236e-02,-1.010495945811271667e-01,1.623583883047103882e-01
6.962797790765762329e-02,-1.578899621963500977e-01,-1.662633121013641357e-01,-5.732771009206771851e-02,1.968681365251541138e-01,-9.305288642644882202e-02,1.219376549124717712e-01,-7.940895855426788330e-02,-1.277333199977874756e-01,1.337931007146835327e-01
1.311846263706684113e-02,1.332280337810516357e-01,-1.354102343320846558e-01,9.739388525485992432e-02,6.067552417516708374e-02,1.815484762191772461e-01,1.517929602414369583e-02,9.505253285169601440e-02,6.341193616390228271e-02,-1.460122913122177124e-01
1.677615940570831299e-01,-1.559708416461944580e-01,-1.175601035356521606e-01,1.276164501905441284e-01,-6.978847831487655640e-02,6.156841292977333069e-02,-1.357453763484954834e-01,-9.433801285922527313e-03,-1.539454311132431030e-01,-2.929029427468776703e-02
-1.533345431089401245e-01,-3.984383940696716309e-01,-2.103484570980072021e-01,-1.602621674537658691e-01,1.328445076942443848e-01,-1.273442804813385010e-01,4.906920343637466431e-02,-1.619919091463088989e-01,2.052639275789260864e-01,2.406981140375137329e-01
-1.299940794706344604e-01,-3.046661615371704102e-01,1.570388078689575195e-01,1.823411583900451660e-01,-1.393331447616219521e-03,-6.254879385232925415e-02,1.838721632957458496e-01,-2.864823937416076660e-01,2.192189991474151611e-01,-9.163083136081695557e-02
-9.007074683904647827e-02,-3.086456954479217529e-01,-1.613028049468994141e-01,1.249212846159934998e-01,-2.574062347412109375e-01,2.309633232653141022e-02,-2.769659161567687988e-01,1.330102682113647461e-01,1.349751353263854980e-01,-1.359399855136871338e-01
6.898972392082214355e-02,1.569246947765350342e-01,1.329808495938777924e-02,1.410754472017288208e-01,1.354326903820037842e-01,-1.295559704303741455e-01,1.626723706722259521e-01,1.262566745281219482e-01,1.067377328872680664e-01,1.280200630426406860e-01
2.633523941040039062e-01,-2.473638653755187988e-01,1.696284562349319458e-01,1.194752603769302368e-01,-1.905609108507633209e-02,1.286492049694061279e-01,9.321396052837371826e-02,-3.951657563447952271e-02,-5.450548604130744934e-02,-2.209428399801254272e-01
-2.073940634727478027e-01,1.394315510988235474e-01,1.379275172948837280e-01,1.830412745475769043e-01,1.079110726714134216e-01,1.425624489784240723e-01,-1.965252757072448730e-01,-1.366460323333740234e-01,8.481954038143157959e-02,3.363075479865074158e-02
8.444575592875480652e-03,1.902806311845779419e-01,-1.042215526103973389e-01,-1.269523948431015015e-01,-9.706535190343856812e-02,-1.411117464303970337e-01,3.718164563179016113e-02,1.321081072092056274e-01,-1.063898205757141113e-01,4.486355185508728027e-02
1.076448056846857071e-02,7.912795990705490112e-02,1.851313263177871704e-01,9.615629911422729492e-02,1.827990412712097168e-01,-8.708145469427108765e-02,1.398212462663650513e-01,-1.290529407560825348e-02,1.452860087156295776e-01,2.002454698085784912e-01
1.177287101745605469e-01,8.854352682828903198e-02,8.765479177236557007e-02,1.693788915872573853e-01,-1.037334650754928589e-01,4.192343354225158691e-02,-8.257943391799926758e-02,7.306347787380218506e-02,-3.634894965216517448e-03,3.321624593809247017e-03
-8.612431585788726807e-02,2.198684215545654297e-02,3.099087253212928772e-02,2.979877870529890060e-03,1.752061694860458374e-01,-1.624478995800018311e-01,-1.240979209542274475e-01,-2.751897089183330536e-02,-3.968656063079833984e-02,-5.501415580511093140e-02
4.054019600152969360e-02,-2.086732536554336548e-01,1.170430555939674377e-01,-2.549339830875396729e-01,3.407867997884750366e-02,-1.614502072334289551e-01,2.008702605962753296e-01,-1.716206967830657959e-01,5.172422528266906738e-02,-3.227914497256278992e-02
-1.584266871213912964e-01,1.985934376716613770e-01,1.853049993515014648e-01,3.879904747009277344e-02,-1.024087741971015930e-01,6.994743365794420242e-03,1.895318180322647095e-02,7.759620994329452515e-02,1.763634756207466125e-02,-7.783199660480022430e-03
-2.320104464888572693e-02,5.559275858104228973e-03,-1.520973145961761475e-01,-2.091011703014373779e-01,-4.587782919406890869e-02,-1.649975627660751343e-01,4.044806957244873047e-02,-1.502483338117599487e-01,-1.685213893651962280e-01,-1.339353173971176147e-01
3.167262673377990723e-02,4.742170870304107666e-02,-9.043252468109130859e-02,9.559401869773864746e-02,-2.005184739828109741e-01,-1.916403323411941528e-01,-2.617855370044708252e-01,-8.600077033042907715e-02,1.230345293879508972e-01,8.159957826137542725e-02
3.299451619386672974e-02,-1.266452819108963013e-01,-4.123356565833091736e-02,1.149296760559082031e-01,1.459089368581771851e-01,-4.036906361579895020e-02,-2.719098143279552460e-02,7.871087640523910522e-02,1.061887443065643311e-01,1.344497799873352051e-01
-2.047261409461498260e-02,-5.067905783653259277e-02,-7.940004765987396240e-02,-2.957780845463275909e-02,1.831354498863220215e-01,-1.224407479166984558e-01,1.813340783119201660e-01,-1.324706226587295532e-01,-1.765873432159423828e-01,-1.435020267963409424e-01
-1.608298718929290771e-01,7.048305124044418335e-02,6.728581618517637253e-03,1.046154946088790894e-01,-1.563901454210281372e-01,8.956322818994522095e-02,1.056921929121017456e-01,-1.503838747739791870e-01,-9.941133856773376465e-02,-1.132779344916343689e-01
-1.685726642608642578e-02,1.573074162006378174e-01,2.059416845440864563e-03,-5.634781345725059509e-02,1.285125464200973511e-01,-7.026713341474533081e-02,-7.528156787157058716e-02,6.331510841846466064e-02,1.454972196370363235e-02,-3.276276215910911560e-02
1.825788319110870361e-01,1.489646285772323608e-01,-1.625889241695404053e-01,-1.317489743232727051e-01,7.502899318933486938e-02,-7.846164703369140625e-02,8.836286142468452454e-03,-1.662750691175460815e-01,9.388066828250885010e-03,2.703133970499038696e-02
-1.544981598854064941e-01,-1.815875321626663208e-01,3.336167335510253906e-02,-1.412447243928909302e-01,-1.210218518972396851e-01,1.963100135326385498e-01,5.807413160800933838e-02,-3.807369470596313477e-01,8.206356316804885864e-02,-2.643435597419738770e-01
8.927395939826965332e-02,7.611879706382751465e-02,-1.486682891845703125e-01,-8.305042982101440430e-02,1.395964175462722778e-01,2.075394988059997559e-02,-8.899851143360137939e-02,2.584016695618629456e-02,-1.077538207173347473e-01,-1.471703499555587769e-01
1.057989429682493210e-02,-9.253069013357162476e-02,-1.689411550760269165e-01,7.772650569677352905e-02,1.493159681558609009e-01,8.284785598516464233e-02,8.215682208538055420e-02,4.979719966650009155e-02,-1.610242277383804321e-01,4.476221650838851929e-02
-5.849334411323070526e-03,4.455828666687011719e-02,1.973314136266708374e-01,-1.327515859156847000e-02,1.535630524158477783e-01,-1.011153683066368103e-01,4.975792951881885529e-03,1.927109062671661377e-01,-7.016471773386001587e-02,1.165718063712120056e-01
-6.382849067449569702e-02,-5.979719758033752441e-02,-1.528080552816390991e-01,1.068495959043502808e-01,-1.959835141897201538e-01,1.616361886262893677e-01,-7.074090093374252319e-02,2.253148257732391357e-01,-1.247438564896583557e-01,-1.435910351574420929e-02
-1.434593349695205688e-01,9.332400560379028320e-02,4.484937712550163269e-02,-1.738936640322208405e-02,-9.143772721290588379e-02,3.310254961252212524e-02,1.883845217525959015e-02,1.217611599713563919e-02,5.444707348942756653e-03,7.628713548183441162e-02
-1.406993567943572998e-01,-1.032481491565704346e-01,7.246816530823707581e-03,-3.571543842554092407e-02,1.467974036931991577e-01,1.129776686429977417e-01,1.172493919730186462e-01,-3.926470875740051270e-02,-5.944974347949028015e-02,3.218123689293861389e-02
-3.937390819191932678e-02,-2.348681986331939697e-01,-5.548128113150596619e-02,4.171316325664520264e-02,-5.923419445753097534e-02,1.350279599428176880e-01,-9.424788504838943481e-02,1.074205487966537476e-01,-1.929837018251419067e-01,-1.856376379728317261e-01
-1.125528663396835327e-01,1.364599615335464478e-01,3.390458598732948303e-02,5.695524066686630249e-02,2.006279230117797852e-01,1.159630268812179565e-01,1.959990113973617554e-01,-1.507237702608108521e-01,-7.827644050121307373e-02,-1.734981089830398560e-01
4.675724729895591736e-02,3.703764081001281738e-02,-6.642960011959075928e-02,7.200194522738456726e-03,-1.011555567383766174e-01,1.699315458536148071e-01,2.199218422174453735e-02,-2.270379289984703064e-02,-3.733150195330381393e-03,2.942941151559352875e-02
2.232398241758346558e-01,-8.849848806858062744e-02,-2.029644558206200600e-03,3.471133857965469360e-02,-1.706048846244812012e-01,-1.118972674012184143e-01,1.386097967624664307e-01,-7.277335226535797119e-02,-9.790271520614624023e-02,2.495547942817211151e-02
-1.892946958541870117e-01,2.745434641838073730e-02,-2.457301691174507141e-02,-1.579626947641372681e-01,1.965957432985305786e-01,-2.326070517301559448e-01,-4.360201209783554077e-02,1.031836792826652527e-01,2.780634444206953049e-03,1.182311624288558960e-01
1.239001750946044922e-01,-8.227761089801788330e-02,9.401594847440719604e-02,5.566969513893127441e-02,4.748748033307492733e-04,-1.149422973394393921e-01,1.228600293397903442e-01,-2.712496519088745117e-01,1.809279620647430420e-01,-1.773739457130432129e-01
2.288130372762680054e-01,1.175584867596626282e-01,1.243997588753700256e-01,-1.736622601747512817e-01,-1.855878680944442749e-01,8.212090283632278442e-02,1.670315116643905640e-01,-2.002192884683609009e-01,1.907257363200187683e-02,-2.968443334102630615e-01
3.099386766552925110e-02,1.421021223068237305e-01,4.980830941349267960e-03,8.796723932027816772e-02,-1.299419701099395752e-01,-8.728632703423500061e-03,-1.824960261583328247e-01,-3.424185886979103088e-02,-8.066463470458984375e-02,9.787586331367492676e-02
4.454970732331275940e-02,-2.692216634750366211e-01,-8.802391588687896729e-02,9.464316070079803467e-02,1.199705749750137329e-01,-8.732534945011138916e-02,1.539881676435470581e-01,2.379071414470672607e-01,-2.787280641496181488e-02,-8.490754663944244385e-02
1.576920002698898315e-01,-1.240751892328262329e-02,-5.431411415338516235e-02,4.205957055091857910e-02,-3.299295529723167419e-02,7.558938115835189819e-03,-6.561396270990371704e-02,-6.694766879081726074e-02,-3.950491175055503845e-02,4.773762077093124390e-02
-5.652108043432235718e-02,8.327276445925235748e-04,-2.226434051990509033e-01,-1.333995256572961807e-02,1.903848052024841309e-01,-2.689141929149627686e-01,5.590618774294853210e-02,-7.917146384716033936e-02,-1.714001446962356567e-01,1.300435047596693039e-02
4.559266939759254456e-02,1.182099729776382446e-01,2.249916195869445801e-01,2.237914651632308960e-01,-1.208553314208984375e-01,-4.960160329937934875e-02,2.166561782360076904e-01,-4.962364584207534790e-02,1.117901057004928589e-01,-1.609430462121963501e-01
1.060266494750976562e-01,-1.361556649208068848e-01,-6.678511202335357666e-02,-3.207981213927268982e-02,-6.823115795850753784e-02,2.124682962894439697e-01,-2.282090485095977783e-02,-8.692994713783264160e-02,1.065921410918235779e-01,-2.918735891580581665e-02
-6.638682633638381958e-02,1.589064151048660278e-01,1.846390664577484131e-01,-8.267626911401748657e-02,1.501215696334838867e-01,-1.913927793502807617e-01,-4.053198546171188354e-02,-8.390575647354125977e-02,-1.839500851929187775e-02,-1.149436458945274353e-01
-2.325858175754547119e-01,5.056180804967880249e-02,-1.771303117275238037e-01,-1.930186003446578979e-01,5.907258763909339905e-02,-1.544830650091171265e-01,-3.555781207978725433e-03,-7.732284069061279297e-02,-3.976089507341384888e-02,9.079430997371673584e-02
-1.268922835588455200e-01,-1.534843742847442627e-01,1.077283248305320740e-01,1.627778857946395874e-01,1.855150610208511353e-01,8.761383593082427979e-02,-1.646800786256790161e-01,-1.254497021436691284e-01,-2.646785229444503784e-03,-4.755654372274875641e-03
7.653511315584182739e-02,-5.566496774554252625e-02,1.039545089006423950e-01,-1.506258994340896606e-01,-7.378641515970230103e-02,-1.256992518901824951e-01,-7.527916133403778076e-02,1.483101099729537964e-01,7.496825885027647018e-03,-1.552216410636901855e-01
2.240529507398605347e-01,-6.480585038661956787e-02,-6.097832322120666504e-02,-2.534657716751098633e-01,1.358437985181808472e-01,7.033497840166091919e-02,1.612326800823211670e-01,1.080845762044191360e-02,-5.195719003677368164e-02,4.467885196208953857e-02
1.297516971826553345e-01,-1.629147976636886597e-01,1.166573017835617065e-01,-6.046737357974052429e-02,-2.873685956001281738e-01,8.004688471555709839e-02,2.078517526388168335e-01,-2.659207284450531006e-01,3.538341075181961060e-02,-2.432772070169448853e-01
1.393545269966125488e-01,-4.424067735671997070e-01,1.719666719436645508e-01,1.618916913866996765e-02,-4.679638519883155823e-02,1.031889319419860840e-01,-1.778192073106765747e-01,-4.101155325770378113e-02,1.634429842233657837e-01,-6.721137464046478271e-02
4.565337672829627991e-02,3.731478154659271240e-01,5.601260811090469360e-02,6.820473819971084595e-02,1.168531626462936401e-01,9.575005620718002319e-03,-4.412006586790084839e-02,3.728603571653366089e-02,8.594077825546264648e-02,1.692313142120838165e-02
3.489354997873306274e-02,4.112836718559265137e-02,-3.699602559208869934e-02,5.299676209688186646e-02,1.489646136760711670e-01,-1.337545737624168396e-02,-2.188765257596969604e-02,-6.695854663848876953e-02,5.046833679080009460e-02,-4.053815454244613647e-02
-2.411958016455173492e-02,1.023364886641502380e-01,-9.655572474002838135e-02,-1.358080208301544189e-01,-3.842536732554435730e-02,-1.711715459823608398e-01,-3.370894119143486023e-02,-8.711450733244419098e-03,-1.595720052719116211e-01,-2.396093867719173431e-02
-1.190594956278800964e-01,1.174253150820732117e-01,2.335989661514759064e-02,-7.127860188484191895e-02,1.150495838373899460e-02,-2.210292033851146698e-02,3.702176734805107117e-02,1.872663758695125580e-02,-3.908415511250495911e-02,3.932878002524375916e-02
3.041670843958854675e-02,-1.685036569833755493e-01,-8.715099096298217773e-02,-2.815274894237518311e-01,-2.668515965342521667e-02,-1.157408058643341064e-01,5.162268877029418945e-02,-1.937344372272491455e-01,6.421780586242675781e-02,-1.082720756530761719e-01
-3.614811971783638000e-02,-2.130178362131118774e-01,1.753698438405990601e-01,8.803899586200714111e-02,-1.210729777812957764e-02,-1.026390418410301208e-01,-1.879767477512359619e-01,8.520866930484771729e-02,-2.115575373172760010e-01,-6.637863814830780029e-02
1.620874106884002686e-01,-1.219547986984252930e-01,1.155233904719352722e-01,-1.498341858386993408e-01,1.446981579065322876e-01,-1.772167533636093140e-01,-4.117997828871011734e-03,-2.842600457370281219e-02,-1.497791707515716553e-01,2.272265553474426270e-01
-1.948507875204086304e-02,-4.401365295052528381e-03,1.962939649820327759e-02,-1.313835829496383667e-01,2.382407039403915405e-01,-3.357920423150062561e-02,-9.630078077316284180e-02,-4.443646466825157404e-04,1.619045436382293701e-01,1.016796752810478210e-01
4.345177114009857178e-02,6.176799163222312927e-02,-1.108534038066864014e-01,1.495390087366104126e-01,-5.661699175834655762e-02,1.633628010749816895e-01,-8.090500533580780029e-02,-1.208283752202987671e-01,9.048304706811904907e-02,2.880822122097015381e-02
-1.108504757285118103e-01,-1.605104207992553711e-01,-8.597556501626968384e-03,4.374452866613864899e-03,-1.530662029981613159e-01,-1.318602859973907471e-01,-1.127817705273628235e-01,1.664620041847229004e-01,1.160702388733625412e-02,2.145367115736007690e-01
-1.627483516931533813e-01,1.330000758171081543e-01,-1.828787177801132202e-01,-1.332341432571411133e-01,8.411032706499099731e-02,8.998724818229675293e-02,2.074239403009414673e-01,-1.237814035266637802e-02,1.895214766263961792e-01,8.865448087453842163e-02
-2.488419860601425171e-01,1.807906627655029297e-01,-1.673131883144378662e-01,-1.882019042968750000e-01,-5.114652216434478760e-02,-1.325272321701049805e-01,5.485559813678264618e-03,-4.701291397213935852e-02,-1.115503683686256409e-01,-2.000930905342102051e-01
5.050935316830873489e-03,-1.487007588148117065e-01,4.179467633366584778e-02,8.269213140010833740e-02,-9.882098436355590820e-02,-1.245723143219947815e-01,4.625014960765838623e-02,-2.848058640956878662e-01,6.580901890993118286e-02,-1.356083005666732788e-01
5.941967293620109558e-02,-7.606784999370574951e-02,1.185238659381866455e-01,7.541308552026748657e-02,-6.297041475772857666e-02,-3.934355452656745911e-02,1.418872922658920288e-01,-1.158607825636863708e-01,1.013443768024444580e-01,-1.301412284374237061e-01
-1.624265760183334351e-01,-1.258228272199630737e-01,-4.554500803351402283e-02,-8.362689614295959473e-02,1.229560077190399170e-01,-1.600317955017089844e-01,8.686327189207077026e-02,-9.541434049606323242e-02,-6.749082356691360474e-02,-1.901405006647109985e-01
7.417020946741104126e-02,-2.798453867435455322e-01,-1.047166585922241211e-01,5.798965692520141602e-02,6.834808737039566040e-02,2.062521725893020630e-01,-9.034709632396697998e-02,2.458872459828853607e-02,1.351528912782669067e-01,1.240746080875396729e-01
1.791622955352067947e-03,2.998417243361473083e-03,-2.542240172624588013e-02,-1.434026211500167847e-01,-1.374253928661346436e-01,-1.213659569621086121e-01,-7.422889024019241333e-02,1.647348254919052124e-01,5.847622174769639969e-03,-2.196102030575275421e-02
-2.206207811832427979e-02,-3.895618766546249390e-02,5.840193107724189758e-02,-1.299316138029098511e-01,1.706602275371551514e-01,-1.712256073951721191e-01,-1.091915369033813477e-01,8.477394282817840576e-02,-1.297221332788467407e-01,-1.489473134279251099e-01
-8.761845529079437256e-02,-1.046282947063446045e-01,3.940901160240173340e-02,-2.224723622202873230e-02,1.377154290676116943e-01,5.701131373643875122e-02,-2.293426990509033203e-01,2.370172441005706787e-01,-1.258776932954788208e-01,9.678886085748672485e-02
1.999689787626266479e-01,-2.191090136766433716e-01,-1.107747778296470642e-01,-1.242271438241004944e-01,2.159391045570373535e-01,-6.512677669525146484e-02,7.077417522668838501e-02,-1.139944717288017273e-01,-8.716341853141784668e-02,8.163314312696456909e-02
7.610939443111419678e-02,-6.323467195034027100e-02,-1.077411696314811707e-01,1.186449155211448669e-01,-1.107835024595260620e-02,-9.401874244213104248e-02,6.250052899122238159e-02,1.425301283597946167e-01,-7.844080100767314434e-04,9.308595955371856689e-02
-1.334312856197357178e-01,1.559918820858001709e-01,-3.736118227243423462e-02,2.912034746259450912e-03,1.460644900798797607e-01,-1.663008518517017365e-02,1.654553264379501343e-01,5.569073185324668884e-02,-4.635522142052650452e-02,7.343092560768127441e-02
-5.971593409776687622e-02,-1.853145472705364227e-02,1.184298470616340637e-01,1.187711730599403381e-01,1.811263561248779297e-01,-2.432367391884326935e-02,-1.813986003398895264e-01,1.035472229123115540e-01,-3.343154117465019226e-02,1.360230445861816406e-01
-7.519405335187911987e-02,-4.080280661582946777e-02,-3.380858153104782104e-02,-3.480129688978195190e-02,9.407050162553787231e-02,-2.360170334577560425e-02,8.767885155975818634e-03,-5.415527150034904480e-02,8.866512775421142578e-02,-4.105155169963836670e-02
2.181349843740463257e-01,-2.198609709739685059e-01,-1.313486397266387939e-01,8.216091990470886230e-02,-5.352118611335754395e-02,1.730335205793380737e-01,3.263114690780639648e-01,-1.437508463859558105e-01,7.756238430738449097e-02,1.154959425330162048e-01
-6.692533195018768311e-02,-2.460165768861770630e-01,-1.717924475669860840e-01,-1.193234622478485107e-01,1.028928309679031372e-01,1.836439520120620728e-01,-1.413605213165283203e-01,1.367891579866409302e-01,7.237400859594345093e-02,8.777460455894470215e-02
-2.871058695018291473e-02,-1.155885495245456696e-02,-9.468541294336318970e-02,-9.770575910806655884e-02,-5.280845239758491516e-02,-1.201800331473350525e-01,1.031544208526611328e-01,2.723990976810455322e-01,-2.273640334606170654e-01,-2.073108106851577759e-01
-1.393044181168079376e-02,2.087802141904830933e-01,-1.936982125043869019e-01,-1.454300731420516968e-01,-1.065225433558225632e-02,-1.979445368051528931e-01,9.750286489725112915e-02,1.488244384527206421e-01,1.564414799213409424e-01,9.768545627593994141e-02
-9.806417673826217651e-02,-5.437281355261802673e-02,1.675172597169876099e-01,-7.017967104911804199e-02,-2.985847368836402893e-02,-2.363238334655761719e-01,1.868366152048110962e-01,1.425507594831287861e-03,-1.087638810276985168e-01,-2.556044235825538635e-02
1.070819571614265442e-01,3.143535554409027100e-01,1.925884932279586792e-01,-4.456109553575515747e-02,-3.564147651195526123e-02,2.835538052022457123e-02,7.001730054616928101e-02,-6.658049672842025757e-02,1.423605978488922119e-01,1.345543414354324341e-01
-1.345205157995223999e-01,1.878912299871444702e-01,1.887225508689880371e-01,1.925168745219707489e-02,-1.761716753244400024e-01,-1.459214538335800171e-01,2.983626723289489746e-02,-3.425897657871246338e-02,-1.500679999589920044e-01,-3.086738660931587219e-02
-1.626013815402984619e-01,9.606088697910308838e-02,1.611730009317398071e-01,-5.115833133459091187e-02,9.951090812683105469e-02,-1.829627305269241333e-01,-1.970933228731155396e-01,-4.590329527854919434e-02,3.427159041166305542e-02,-7.997976243495941162e-02
-4.096701368689537048e-02,3.714718855917453766e-03,-1.303967982530593872e-01,-5.551549047231674194e-02,-2.705863118171691895e-01,1.374370008707046509e-01,-1.898775622248649597e-02,1.227264478802680969e-01,1.320717185735702515e-01,8.430176973342895508e-02
6.738717108964920044e-02,-1.376211177557706833e-02,1.324212402105331421e-01,7.049551606178283691e-02,-1.244569718837738037e-01,1.624641716480255127e-01,-1.540282070636749268e-01,-2.009860724210739136e-01,-2.374025247991085052e-02,-7.386279851198196411e-02
1.746132820844650269e-01,-3.205381035804748535e-01,-1.686402969062328339e-02,4.628854244947433472e-02,2.068182639777660370e-02,1.998181641101837158e-01,-2.297124117612838745e-01,2.477406412363052368e-01,-8.948399126529693604e-02,1.968273967504501343e-01
2.382366359233856201e-01,3.551299497485160828e-02,1.947688758373260498e-01,-3.104296978563070297e-03,-1.512528955936431885e-01,6.120451912283897400e-02,1.624392122030258179e-01,-1.539270132780075073e-01,3.413804247975349426e-02,-2.406063228845596313e-01
1.917261257767677307e-02,1.791328191757202148e-01,7.848499715328216553e-02,3.735292330384254456e-02,-2.134785801172256470e-02,-6.807319819927215576e-02,9.913779795169830322e-02,3.433221951127052307e-02,1.443748474121093750e-01,1.645607054233551025e-01
-2.834107577800750732e-01,1.597984135150909424e-01,-8.734328299760818481e-02,-2.693208120763301849e-02,-1.665315777063369751e-01,6.655000150203704834e-02,-2.482046484947204590e-01,2.868377268314361572e-01,-1.224669963121414185e-01,7.189340144395828247e-02
-1.566599458456039429e-01,1.042941585183143616e-01,-1.719774156808853149e-01,2.294288203120231628e-02,1.379627138376235962e-01,-1.146253645420074463e-01,-1.314163208007812500e-01,-1.064295172691345215e-01,-2.185770422220230103e-01,1.223771572113037109e-01
-2.172646671533584595e-02,8.754021674394607544e-02,6.391468644142150879e-02,-2.884038910269737244e-02,-7.273352146148681641e-02,-1.173527096398174763e-03,6.350991874933242798e-02,-3.054492361843585968e-02,3.143490850925445557e-02,7.278208155184984207e-03
-1.307229399681091309e-01,3.642163798213005066e-02,-1.960216313600540161e-01,-4.706417024135589600e-02,-1.161308959126472473e-01,-1.004904285073280334e-01,-3.701800405979156494e-01,1.649445444345474243e-01,-2.284389734268188477e-01,1.982196569442749023e-01
7.763446122407913208e-02,1.567497998476028442e-01,7.539026439189910889e-02,9.364321082830429077e-02,-1.044661775231361389e-01,-9.862197190523147583e-02,2.063859254121780396e-01,9.193651378154754639e-02,-4.147332906723022461e-02,-1.111802384257316589e-01
1.795673072338104248e-01,-2.833011448383331299e-01,1.559122204780578613e-01,-1.002329662442207336e-01,-1.641007661819458008e-01,1.229510679841041565e-01,1.109050512313842773e-01,-8.870021253824234009e-02,-9.942951798439025879e-02,1.226531192660331726e-01
-3.882554173469543457e-02,1.117522716522216797e-01,-1.416775584220886230e-01,1.207287684082984924e-01,-1.125113815069198608e-01,-2.747717797756195068e-01,1.422428805381059647e-02,1.231905743479728699e-01,-6.555124372243881226e-02,2.884177491068840027e-03
